x	y
1874	0.179553
1875	0.179556
1876	0.179558
1877	0.179561
1878	0.179564
1879	0.179568
1880	0.179571
1881	0.179574
1882	0.179577
1883	0.17958
1884	0.179583
1885	0.179586
1886	0.179588
1887	0.17959
1888	0.179591
1889	0.179592
1890	0.179594
1891	0.179596
1892	0.179598
1893	0.179598
1894	0.179597
1895	0.179597
1896	0.179597
1897	0.179596
1898	0.179596
1899	0.179595
1900	0.179594
1901	0.179413
1902	0.179412
1903	0.179411
1904	0.17941
1905	0.179411
1906	0.179412
1907	0.179413
1908	0.179414
1909	0.179414
1910	0.179415
1911	0.179416
1912	0.179418
1913	0.179419
1914	0.179421
1915	0.179423
1916	0.179425
1917	0.179427
1918	0.179428
1919	0.179429
1920	0.179431
1921	0.179433
1922	0.179434
1923	0.179435
1924	0.179435
1925	0.179436
1926	0.179437
1927	0.179438
1928	0.179439
1929	0.179439
1930	0.179438
1931	0.179438
1932	0.179436
1933	0.179435
1934	0.179434
1935	0.179432
1936	0.179429
1937	0.179427
1938	0.179425
1939	0.179424
1940	0.179422
1941	0.17942
1942	0.179417
1943	0.179415
1944	0.179412
1945	0.17941
1946	0.179407
1947	0.179403
1948	0.1794
1949	0.179397
1950	0.179393
1951	0.179193
1952	0.17919
1953	0.179189
1954	0.179187
1955	0.179186
1956	0.179183
1957	0.179181
1958	0.17918
1959	0.179179
1960	0.179178
1961	0.179177
1962	0.179176
1963	0.179175
1964	0.179175
1965	0.179173
1966	0.179172
1967	0.179171
1968	0.179171
1969	0.179171
1970	0.179171
1971	0.179172
1972	0.179174
1973	0.179175
1974	0.179177
1975	0.179178
1976	0.179179
1977	0.179181
1978	0.179182
1979	0.179183
1980	0.179183
1981	0.179182
1982	0.179181
1983	0.179181
1984	0.179181
1985	0.179181
1986	0.179182
1987	0.179182
1988	0.179183
1989	0.179183
1990	0.179183
1991	0.179183
1992	0.179184
1993	0.179184
1994	0.179184
1995	0.179186
1996	0.179188
1997	0.179189
1998	0.179191
1999	0.179192
2000	0.179193
2001	0.178897
2002	0.178898
2003	0.178898
2004	0.178895
2005	0.178893
2006	0.178892
2007	0.178891
2008	0.17889
2009	0.17889
2010	0.178891
2011	0.178891
2012	0.178891
2013	0.17889
2014	0.178888
2015	0.178887
2016	0.178886
2017	0.178885
2018	0.178884
2019	0.178884
2020	0.178883
2021	0.178883
2022	0.178882
2023	0.178883
2024	0.178883
2025	0.178883
2026	0.178883
2027	0.178882
2028	0.178883
2029	0.178883
2030	0.178883
2031	0.178883
2032	0.178883
2033	0.178883
2034	0.178884
2035	0.178884
2036	0.178885
2037	0.178886
2038	0.178886
2039	0.178886
2040	0.178886
2041	0.178885
2042	0.178885
2043	0.178884
2044	0.178883
2045	0.178882
2046	0.178881
2047	0.17888
2048	0.178879
2049	0.178877
2050	0.178875
2051	0.178802
2052	0.178801
2053	0.178799
2054	0.178797
2055	0.178794
2056	0.178792
2057	0.17879
2058	0.178786
2059	0.178782
2060	0.178778
2061	0.178775
2062	0.178772
2063	0.178769
2064	0.178767
2065	0.178765
2066	0.178763
2067	0.178761
2068	0.17876
2069	0.178758
2070	0.178756
2071	0.178754
2072	0.178752
2073	0.178749
2074	0.178746
2075	0.178744
2076	0.178741
2077	0.178739
2078	0.178737
2079	0.178734
2080	0.178731
2081	0.178729
2082	0.178726
2083	0.178724
2084	0.178721
2085	0.178719
2086	0.178718
2087	0.178716
2088	0.178714
2089	0.178712
2090	0.17871
2091	0.17871
2092	0.178709
2093	0.178708
2094	0.178707
2095	0.178706
2096	0.178705
2097	0.178703
2098	0.178702
2099	0.1787
2100	0.178698
2101	0.178678
2102	0.178677
2103	0.178674
2104	0.178672
2105	0.17867
2106	0.178668
2107	0.178666
2108	0.178664
2109	0.178664
2110	0.178663
2111	0.178663
2112	0.178664
2113	0.178664
2114	0.178665
2115	0.178664
2116	0.178664
2117	0.178664
2118	0.178663
2119	0.178663
2120	0.178663
2121	0.178663
2122	0.178664
2123	0.178664
2124	0.178665
2125	0.178666
2126	0.178666
2127	0.178665
2128	0.178665
2129	0.178665
2130	0.178664
2131	0.178662
2132	0.178662
2133	0.178661
2134	0.17866
2135	0.17866
2136	0.178657
2137	0.178656
2138	0.178654
2139	0.178653
2140	0.178652
2141	0.178651
2142	0.17865
2143	0.178649
2144	0.178648
2145	0.178646
2146	0.178644
2147	0.178642
2148	0.17864
2149	0.178637
2150	0.178635
2151	0.178475
2152	0.178472
2153	0.178471
2154	0.178468
2155	0.178465
2156	0.178462
2157	0.178459
2158	0.178458
2159	0.178456
2160	0.178454
2161	0.178452
2162	0.17845
2163	0.17845
2164	0.178449
2165	0.178448
2166	0.178447
2167	0.178447
2168	0.178446
2169	0.178445
2170	0.178444
2171	0.178443
2172	0.178442
2173	0.178441
2174	0.17844
2175	0.178438
2176	0.178437
2177	0.178435
2178	0.178433
2179	0.178431
2180	0.178429
2181	0.178427
2182	0.178425
2183	0.178423
2184	0.178421
2185	0.178419
2186	0.178417
2187	0.178414
2188	0.178412
2189	0.178409
2190	0.178407
2191	0.178404
2192	0.178401
2193	0.178398
2194	0.178395
2195	0.178392
2196	0.17839
2197	0.178387
2198	0.178384
2199	0.178382
2200	0.178379
2201	0.178243
2202	0.178241
2203	0.178238
2204	0.178236
2205	0.178233
2206	0.178231
2207	0.178228
2208	0.178225
2209	0.178223
2210	0.178221
2211	0.17822
2212	0.178219
2213	0.178218
2214	0.178217
2215	0.178217
2216	0.178217
2217	0.178216
2218	0.178216
2219	0.178216
2220	0.178217
2221	0.178218
2222	0.178219
2223	0.178221
2224	0.178222
2225	0.178224
2226	0.178227
2227	0.178229
2228	0.178231
2229	0.178233
2230	0.178236
2231	0.178238
2232	0.178241
2233	0.178243
2234	0.178245
2235	0.178249
2236	0.178252
2237	0.178255
2238	0.178258
2239	0.17826
2240	0.178263
2241	0.178265
2242	0.178266
2243	0.178268
2244	0.178269
2245	0.178271
2246	0.178272
2247	0.178273
2248	0.178274
2249	0.178274
2250	0.178276
2251	0.178175
2252	0.178177
2253	0.178179
2254	0.17818
2255	0.178181
2256	0.178182
2257	0.178183
2258	0.178184
2259	0.178185
2260	0.178186
2261	0.178187
2262	0.178188
2263	0.178189
2264	0.17819
2265	0.178191
2266	0.178192
2267	0.178194
2268	0.178195
2269	0.178197
2270	0.178198
2271	0.1782
2272	0.178202
2273	0.178204
2274	0.178206
2275	0.178209
2276	0.178211
2277	0.178212
2278	0.178214
2279	0.178215
2280	0.178216
2281	0.178217
2282	0.178217
2283	0.178217
2284	0.178218
2285	0.178218
2286	0.178218
2287	0.178217
2288	0.178217
2289	0.178217
2290	0.178217
2291	0.178217
2292	0.178218
2293	0.178219
2294	0.17822
2295	0.17822
2296	0.17822
2297	0.178221
2298	0.178221
2299	0.178221
2300	0.17822
2301	0.177968
2302	0.177967
2303	0.177967
2304	0.177966
2305	0.177965
2306	0.177964
2307	0.177963
2308	0.177962
2309	0.17796
2310	0.177959
2311	0.177958
2312	0.177957
2313	0.177956
2314	0.177955
2315	0.177954
2316	0.177953
2317	0.177952
2318	0.17795
2319	0.177949
2320	0.177948
2321	0.177947
2322	0.177945
2323	0.177944
2324	0.177942
2325	0.177941
2326	0.17794
2327	0.177938
2328	0.177937
2329	0.177936
2330	0.177934
2331	0.177933
2332	0.177931
2333	0.17793
2334	0.177929
2335	0.177927
2336	0.177926
2337	0.177925
2338	0.177923
2339	0.177922
2340	0.17792
2341	0.177919
2342	0.177917
2343	0.177916
2344	0.177915
2345	0.177913
2346	0.177912
2347	0.17791
2348	0.177909
2349	0.177908
2350	0.177906
2351	0.177977
2352	0.177976
2353	0.177974
2354	0.177973
2355	0.177971
2356	0.17797
2357	0.177969
2358	0.177967
2359	0.177966
2360	0.177964
2361	0.177963
2362	0.177961
2363	0.17796
2364	0.177959
2365	0.177958
2366	0.177957
2367	0.177955
2368	0.177954
2369	0.177953
2370	0.177951
2371	0.17795
2372	0.17795
2373	0.177949
2374	0.177948
2375	0.177947
2376	0.177946
2377	0.177945
2378	0.177944
2379	0.177943
2380	0.177942
2381	0.177941
2382	0.177941
2383	0.17794
2384	0.17794
2385	0.17794
2386	0.17794
2387	0.17794
2388	0.17794
2389	0.177941
2390	0.177942
2391	0.177942
2392	0.177942
2393	0.177943
2394	0.177943
2395	0.177944
2396	0.177944
2397	0.177945
2398	0.177945
2399	0.177945
2400	0.177945
2401	0.177991
2402	0.177991
2403	0.177991
2404	0.177992
2405	0.177991
2406	0.177991
2407	0.177991
2408	0.17799
2409	0.17799
2410	0.177989
2411	0.177988
2412	0.177988
2413	0.177987
2414	0.177986
2415	0.177985
2416	0.177984
2417	0.177983
2418	0.177981
2419	0.17798
2420	0.177979
2421	0.177978
2422	0.177977
2423	0.177975
2424	0.177974
2425	0.177973
2426	0.177972
2427	0.177971
2428	0.177969
2429	0.177968
2430	0.177966
2431	0.177965
2432	0.177964
2433	0.177962
2434	0.177961
2435	0.177959
2436	0.177958
2437	0.177956
2438	0.177955
2439	0.177954
2440	0.177953
2441	0.177951
2442	0.17795
2443	0.17795
2444	0.177949
2445	0.177949
2446	0.17795
2447	0.177951
2448	0.177951
2449	0.177951
2450	0.177951
2451	0.17791
2452	0.177909
2453	0.177909
2454	0.177908
2455	0.177908
2456	0.177907
2457	0.177909
2458	0.177911
2459	0.177912
2460	0.177913
2461	0.177914
2462	0.177915
2463	0.177915
2464	0.177916
2465	0.177916
2466	0.177916
2467	0.177916
2468	0.177916
2469	0.177916
2470	0.177916
2471	0.177916
2472	0.177915
2473	0.177915
2474	0.177915
2475	0.177914
2476	0.177913
2477	0.177912
2478	0.177911
2479	0.177911
2480	0.17791
2481	0.177908
2482	0.177907
2483	0.177906
2484	0.177905
2485	0.177904
2486	0.177903
2487	0.177902
2488	0.177901
2489	0.1779
2490	0.177901
2491	0.177902
2492	0.177903
2493	0.177904
2494	0.177904
2495	0.177904
2496	0.177904
2497	0.177904
2498	0.177904
2499	0.177904
2500	0.177904
2501	0.177961
2502	0.177964
2503	0.177967
2504	0.177969
2505	0.177972
2506	0.177975
2507	0.177977
2508	0.177979
2509	0.177981
2510	0.177983
2511	0.177985
2512	0.177987
2513	0.177989
2514	0.17799
2515	0.177992
2516	0.177994
2517	0.177996
2518	0.177997
2519	0.177999
2520	0.178004
2521	0.178008
2522	0.178012
2523	0.178019
2524	0.178025
2525	0.178031
2526	0.178038
2527	0.178044
2528	0.178049
2529	0.178054
2530	0.178059
2531	0.178063
2532	0.178067
2533	0.178071
2534	0.178075
2535	0.178079
2536	0.178082
2537	0.178085
2538	0.178088
2539	0.17809
2540	0.178093
2541	0.178095
2542	0.178097
2543	0.178098
2544	0.178099
2545	0.1781
2546	0.178101
2547	0.178102
2548	0.178102
2549	0.178103
2550	0.178103
2551	0.17809
2552	0.17809
2553	0.17809
2554	0.17809
2555	0.178089
2556	0.178089
2557	0.178088
2558	0.178087
2559	0.178087
2560	0.178086
2561	0.178085
2562	0.178084
2563	0.178083
2564	0.178082
2565	0.178082
2566	0.178081
2567	0.17808
2568	0.178078
2569	0.178077
2570	0.178075
2571	0.178074
2572	0.178072
2573	0.178071
2574	0.178069
2575	0.178068
2576	0.178066
2577	0.178065
2578	0.178064
2579	0.178062
2580	0.178061
2581	0.178059
2582	0.178058
2583	0.178056
2584	0.178055
2585	0.178054
2586	0.178052
2587	0.178051
2588	0.178049
2589	0.178048
2590	0.178046
2591	0.178045
2592	0.178043
2593	0.178042
2594	0.17804
2595	0.178039
2596	0.178037
2597	0.178036
2598	0.178034
2599	0.178033
2600	0.178031
2601	0.177916
2602	0.177915
2603	0.177914
2604	0.177912
2605	0.177911
2606	0.177909
2607	0.177911
2608	0.177912
2609	0.177912
2610	0.177912
2611	0.177912
2612	0.177912
2613	0.177911
2614	0.17791
2615	0.177909
2616	0.177908
2617	0.177906
2618	0.177905
2619	0.177903
2620	0.177901
2621	0.1779
2622	0.177898
2623	0.177897
2624	0.177895
2625	0.177893
2626	0.177892
2627	0.17789
2628	0.177887
2629	0.177885
2630	0.177882
2631	0.17788
2632	0.177878
2633	0.177876
2634	0.177875
2635	0.177874
2636	0.177873
2637	0.177872
2638	0.177871
2639	0.17787
2640	0.177869
2641	0.177868
2642	0.177867
2643	0.177866
2644	0.177865
2645	0.177864
2646	0.177863
2647	0.177862
2648	0.177861
2649	0.177859
2650	0.177858
2651	0.177792
2652	0.177791
2653	0.17779
2654	0.177788
2655	0.177787
2656	0.177785
2657	0.177783
2658	0.177782
2659	0.17778
2660	0.177779
2661	0.177777
2662	0.177775
2663	0.177774
2664	0.177773
2665	0.177773
2666	0.177772
2667	0.177771
2668	0.177769
2669	0.177768
2670	0.177767
2671	0.177766
2672	0.177765
2673	0.177765
2674	0.177764
2675	0.177764
2676	0.177764
2677	0.177764
2678	0.177764
2679	0.177764
2680	0.177763
2681	0.177763
2682	0.177762
2683	0.177762
2684	0.177761
2685	0.17776
2686	0.177759
2687	0.177758
2688	0.177757
2689	0.177756
2690	0.177755
2691	0.177753
2692	0.177752
2693	0.17775
2694	0.177749
2695	0.177747
2696	0.177746
2697	0.177744
2698	0.177743
2699	0.177741
2700	0.17774
2701	0.177715
2702	0.177714
2703	0.177712
2704	0.177711
2705	0.177709
2706	0.177708
2707	0.177706
2708	0.177705
2709	0.177703
2710	0.177702
2711	0.1777
2712	0.177699
2713	0.177697
2714	0.177696
2715	0.177694
2716	0.177693
2717	0.177692
2718	0.17769
2719	0.177689
2720	0.177687
2721	0.177686
2722	0.177685
2723	0.177683
2724	0.177682
2725	0.17768
2726	0.177679
2727	0.177678
2728	0.177676
2729	0.177675
2730	0.177673
2731	0.177672
2732	0.177671
2733	0.177669
2734	0.177668
2735	0.177666
2736	0.177665
2737	0.177664
2738	0.177662
2739	0.177661
2740	0.177659
2741	0.177658
2742	0.177657
2743	0.177655
2744	0.177654
2745	0.177652
2746	0.177651
2747	0.17765
2748	0.177648
2749	0.177647
2750	0.177646
2751	0.177791
2752	0.177789
2753	0.177788
2754	0.177786
2755	0.177785
2756	0.177784
2757	0.177782
2758	0.177781
2759	0.177779
2760	0.177778
2761	0.177777
2762	0.177775
2763	0.177774
2764	0.177772
2765	0.177771
2766	0.17777
2767	0.177768
2768	0.177767
2769	0.177766
2770	0.177764
2771	0.177763
2772	0.177762
2773	0.177761
2774	0.177759
2775	0.177758
2776	0.177757
2777	0.177755
2778	0.177754
2779	0.177753
2780	0.177752
2781	0.177751
2782	0.17775
2783	0.177749
2784	0.177747
2785	0.177746
2786	0.177745
2787	0.177743
2788	0.177742
2789	0.177741
2790	0.17774
2791	0.177739
2792	0.177738
2793	0.177737
2794	0.177736
2795	0.177735
2796	0.177734
2797	0.177733
2798	0.177732
2799	0.177731
2800	0.17773
2801	0.177694
2802	0.177693
2803	0.177693
2804	0.177692
2805	0.177694
2806	0.177695
2807	0.177696
2808	0.177699
2809	0.177701
2810	0.177704
2811	0.177707
2812	0.177711
2813	0.177714
2814	0.177717
2815	0.177719
2816	0.177722
2817	0.177724
2818	0.177727
2819	0.177729
2820	0.177734
2821	0.177738
2822	0.177743
2823	0.177749
2824	0.177755
2825	0.17776
2826	0.177765
2827	0.177769
2828	0.177772
2829	0.177775
2830	0.177778
2831	0.17778
2832	0.177782
2833	0.177783
2834	0.177786
2835	0.177787
2836	0.177789
2837	0.177791
2838	0.177792
2839	0.177794
2840	0.177795
2841	0.177796
2842	0.177797
2843	0.177798
2844	0.1778
2845	0.177801
2846	0.177801
2847	0.177802
2848	0.177803
2849	0.177803
2850	0.177803
2851	0.178016
2852	0.178016
2853	0.178016
2854	0.178015
2855	0.178015
2856	0.178014
2857	0.178013
2858	0.178012
2859	0.178011
2860	0.17801
2861	0.178009
2862	0.178008
2863	0.178007
2864	0.178006
2865	0.178005
2866	0.178004
2867	0.178003
2868	0.178001
2869	0.178
2870	0.177999
2871	0.177998
2872	0.177996
2873	0.177995
2874	0.177994
2875	0.177992
2876	0.177991
2877	0.177989
2878	0.177988
2879	0.177987
2880	0.177985
2881	0.177984
2882	0.177982
2883	0.177981
2884	0.17798
2885	0.177978
2886	0.177977
2887	0.177975
2888	0.177974
2889	0.177972
2890	0.177971
2891	0.177969
2892	0.177968
2893	0.177966
2894	0.177965
2895	0.177963
2896	0.177962
2897	0.17796
2898	0.177959
2899	0.177958
2900	0.177958
2901	0.177971
2902	0.177971
2903	0.17797
2904	0.177969
2905	0.177968
2906	0.177967
2907	0.177966
2908	0.177965
2909	0.177964
2910	0.177963
2911	0.177962
2912	0.177961
2913	0.177959
2914	0.177958
2915	0.177957
2916	0.177955
2917	0.177954
2918	0.177953
2919	0.177952
2920	0.17795
2921	0.177949
2922	0.177948
2923	0.177946
2924	0.177945
2925	0.177944
2926	0.177942
2927	0.177941
2928	0.17794
2929	0.177938
2930	0.177937
2931	0.177935
2932	0.177934
2933	0.177933
2934	0.177931
2935	0.17793
2936	0.177928
2937	0.177927
2938	0.177926
2939	0.177924
2940	0.177923
2941	0.177922
2942	0.17792
2943	0.177919
2944	0.177917
2945	0.177916
2946	0.177914
2947	0.177913
2948	0.177911
2949	0.17791
2950	0.177908
2951	0.177859
2952	0.177857
2953	0.177856
2954	0.177854
2955	0.177853
2956	0.177851
2957	0.17785
2958	0.177849
2959	0.177847
2960	0.177846
2961	0.177844
2962	0.177843
2963	0.177841
2964	0.17784
2965	0.177839
2966	0.177838
2967	0.177837
2968	0.177835
2969	0.177834
2970	0.177833
2971	0.177832
2972	0.177831
2973	0.177831
2974	0.177831
2975	0.17783
2976	0.17783
2977	0.177829
2978	0.177828
2979	0.177827
2980	0.177826
2981	0.177825
2982	0.177824
2983	0.177823
2984	0.177822
2985	0.177821
2986	0.17782
2987	0.177819
2988	0.177817
2989	0.177816
2990	0.177816
2991	0.177815
2992	0.177814
2993	0.177813
2994	0.177812
2995	0.177811
2996	0.17781
2997	0.177809
2998	0.177809
2999	0.177808
3000	0.177807
3001	0.177692
3002	0.177691
3003	0.17769
3004	0.17769
3005	0.177689
3006	0.177689
3007	0.177689
3008	0.177688
3009	0.177688
3010	0.177688
3011	0.177688
3012	0.177689
3013	0.177689
3014	0.177689
3015	0.17769
3016	0.177691
3017	0.177692
3018	0.177693
3019	0.177694
3020	0.177695
3021	0.177698
3022	0.177701
3023	0.177703
3024	0.177705
3025	0.177707
3026	0.177709
3027	0.177711
3028	0.177712
3029	0.177713
3030	0.177714
3031	0.177714
3032	0.177715
3033	0.177715
3034	0.177715
3035	0.177716
3036	0.177716
3037	0.177716
3038	0.177715
3039	0.177715
3040	0.177714
3041	0.177714
3042	0.177713
3043	0.177713
3044	0.177712
3045	0.177712
3046	0.177713
3047	0.177713
3048	0.177713
3049	0.177713
3050	0.177713
3051	0.177475
3052	0.177475
3053	0.177474
3054	0.177474
3055	0.177473
3056	0.177473
3057	0.177472
3058	0.177471
3059	0.17747
3060	0.177469
3061	0.177468
3062	0.177467
3063	0.177465
3064	0.177464
3065	0.177463
3066	0.177462
3067	0.177461
3068	0.177459
3069	0.177458
3070	0.177457
3071	0.177456
3072	0.177454
3073	0.177453
3074	0.177451
3075	0.17745
3076	0.177449
3077	0.177447
3078	0.177446
3079	0.177445
3080	0.177443
3081	0.177442
3082	0.17744
3083	0.177439
3084	0.177438
3085	0.177437
3086	0.177436
3087	0.177434
3088	0.177433
3089	0.177432
3090	0.17743
3091	0.177429
3092	0.177428
3093	0.177428
3094	0.177429
3095	0.177429
3096	0.177429
3097	0.177429
3098	0.177429
3099	0.177429
3100	0.177428
3101	0.177484
3102	0.177483
3103	0.177482
3104	0.177482
3105	0.177481
3106	0.177481
3107	0.17748
3108	0.177481
3109	0.177482
3110	0.177482
3111	0.177485
3112	0.177488
3113	0.177491
3114	0.177493
3115	0.177495
3116	0.177497
3117	0.177498
3118	0.1775
3119	0.177502
3120	0.177504
3121	0.177505
3122	0.177507
3123	0.17751
3124	0.177512
3125	0.177514
3126	0.177516
3127	0.177519
3128	0.177522
3129	0.177525
3130	0.177528
3131	0.177531
3132	0.177535
3133	0.177539
3134	0.177542
3135	0.177548
3136	0.177552
3137	0.177556
3138	0.177559
3139	0.177562
3140	0.177564
3141	0.177566
3142	0.177567
3143	0.177568
3144	0.177569
3145	0.17757
3146	0.177571
3147	0.177572
3148	0.177573
3149	0.177573
3150	0.177574
3151	0.177438
3152	0.177439
3153	0.17744
3154	0.17744
3155	0.177441
3156	0.177441
3157	0.177442
3158	0.177442
3159	0.177442
3160	0.177443
3161	0.177442
3162	0.177442
3163	0.177442
3164	0.177441
3165	0.177441
3166	0.17744
3167	0.177439
3168	0.177439
3169	0.177438
3170	0.177437
3171	0.177437
3172	0.177436
3173	0.177435
3174	0.177434
3175	0.177433
3176	0.177431
3177	0.17743
3178	0.177429
3179	0.177427
3180	0.177426
3181	0.177425
3182	0.177423
3183	0.177422
3184	0.177421
3185	0.177419
3186	0.177418
3187	0.177417
3188	0.177415
3189	0.177414
3190	0.177412
3191	0.177411
3192	0.177409
3193	0.177408
3194	0.177406
3195	0.177405
3196	0.177404
3197	0.177403
3198	0.177402
3199	0.177401
3200	0.1774
3201	0.177268
3202	0.177267
3203	0.177267
3204	0.177266
3205	0.177265
3206	0.177264
3207	0.177263
3208	0.177262
3209	0.17726
3210	0.177259
3211	0.177258
3212	0.177257
3213	0.177256
3214	0.177254
3215	0.177253
3216	0.177252
3217	0.17725
3218	0.177249
3219	0.177247
3220	0.177246
3221	0.177245
3222	0.177243
3223	0.177242
3224	0.17724
3225	0.177239
3226	0.177238
3227	0.177237
3228	0.177235
3229	0.177234
3230	0.177233
3231	0.177231
3232	0.17723
3233	0.177229
3234	0.177227
3235	0.177226
3236	0.177224
3237	0.177223
3238	0.177221
3239	0.17722
3240	0.177218
3241	0.177217
3242	0.177216
3243	0.177214
3244	0.177213
3245	0.177211
3246	0.17721
3247	0.177208
3248	0.177207
3249	0.177206
3250	0.177205
3251	0.17698
3252	0.176979
3253	0.176979
3254	0.176978
3255	0.176977
3256	0.176976
3257	0.176975
3258	0.176974
3259	0.176973
3260	0.176972
3261	0.176971
3262	0.17697
3263	0.176969
3264	0.176968
3265	0.176967
3266	0.176966
3267	0.176965
3268	0.176965
3269	0.176964
3270	0.176965
3271	0.176965
3272	0.176966
3273	0.176967
3274	0.176969
3275	0.17697
3276	0.176972
3277	0.176973
3278	0.176973
3279	0.176974
3280	0.176974
3281	0.176974
3282	0.176974
3283	0.176974
3284	0.176974
3285	0.176973
3286	0.176973
3287	0.176972
3288	0.176971
3289	0.17697
3290	0.176969
3291	0.176969
3292	0.176968
3293	0.176967
3294	0.176966
3295	0.176965
3296	0.176964
3297	0.176963
3298	0.176962
3299	0.17696
3300	0.176959
3301	0.176881
3302	0.176879
3303	0.176878
3304	0.176877
3305	0.176876
3306	0.176875
3307	0.176874
3308	0.176873
3309	0.176872
3310	0.176871
3311	0.176869
3312	0.176868
3313	0.176867
3314	0.176866
3315	0.176864
3316	0.176863
3317	0.176862
3318	0.17686
3319	0.176859
3320	0.176857
3321	0.176856
3322	0.176854
3323	0.176853
3324	0.176852
3325	0.17685
3326	0.176849
3327	0.176848
3328	0.176847
3329	0.176846
3330	0.176845
3331	0.176844
3332	0.176843
3333	0.176842
3334	0.176841
3335	0.17684
3336	0.176839
3337	0.176838
3338	0.176837
3339	0.176835
3340	0.176834
3341	0.176833
3342	0.176831
3343	0.17683
3344	0.176829
3345	0.176827
3346	0.176826
3347	0.176825
3348	0.176823
3349	0.176822
3350	0.17682
3351	0.176574
3352	0.176572
3353	0.176571
3354	0.176569
3355	0.176568
3356	0.176566
3357	0.176565
3358	0.176563
3359	0.176562
3360	0.17656
3361	0.176559
3362	0.176558
3363	0.176556
3364	0.176555
3365	0.176554
3366	0.176553
3367	0.176551
3368	0.17655
3369	0.176549
3370	0.176547
3371	0.176546
3372	0.176546
3373	0.176547
3374	0.176548
3375	0.176548
3376	0.176548
3377	0.176549
3378	0.17655
3379	0.176552
3380	0.176553
3381	0.176553
3382	0.176554
3383	0.176555
3384	0.176555
3385	0.176556
3386	0.176556
3387	0.176556
3388	0.176556
3389	0.176556
3390	0.176557
3391	0.176558
3392	0.176559
3393	0.17656
3394	0.17656
3395	0.17656
3396	0.176561
3397	0.176562
3398	0.176563
3399	0.176564
3400	0.176565
3401	0.176491
3402	0.176493
3403	0.176495
3404	0.176496
3405	0.1765
3406	0.176503
3407	0.176505
3408	0.176507
3409	0.176509
3410	0.176511
3411	0.176514
3412	0.176516
3413	0.176518
3414	0.176522
3415	0.176526
3416	0.176529
3417	0.176532
3418	0.176535
3419	0.176538
3420	0.17654
3421	0.176543
3422	0.176544
3423	0.176547
3424	0.176549
3425	0.176551
3426	0.176556
3427	0.176561
3428	0.176565
3429	0.176571
3430	0.176575
3431	0.17658
3432	0.176583
3433	0.176586
3434	0.176588
3435	0.176591
3436	0.176593
3437	0.176595
3438	0.176597
3439	0.176599
3440	0.176601
3441	0.176602
3442	0.176603
3443	0.176604
3444	0.176603
3445	0.176603
3446	0.176602
3447	0.176601
3448	0.1766
3449	0.176599
3450	0.176598
3451	0.176637
3452	0.176636
3453	0.176636
3454	0.176635
3455	0.176635
3456	0.176634
3457	0.176633
3458	0.176632
3459	0.17663
3460	0.176629
3461	0.176628
3462	0.176626
3463	0.176624
3464	0.176623
3465	0.176621
3466	0.17662
3467	0.176619
3468	0.176617
3469	0.176616
3470	0.176615
3471	0.176614
3472	0.176612
3473	0.176611
3474	0.176609
3475	0.176608
3476	0.176606
3477	0.176605
3478	0.176603
3479	0.176602
3480	0.1766
3481	0.176599
3482	0.176597
3483	0.176596
3484	0.176594
3485	0.176593
3486	0.176591
3487	0.17659
3488	0.176588
3489	0.176587
3490	0.176585
3491	0.176584
3492	0.176582
3493	0.17658
3494	0.176579
3495	0.176577
3496	0.176576
3497	0.176574
3498	0.176573
3499	0.176571
3500	0.17657
3501	0.176564
3502	0.176562
3503	0.176561
3504	0.176559
3505	0.176558
3506	0.176556
3507	0.176554
3508	0.176553
3509	0.176551
3510	0.17655
3511	0.176548
3512	0.176547
3513	0.176545
3514	0.176544
3515	0.176542
3516	0.176541
3517	0.176539
3518	0.176538
3519	0.176538
3520	0.176539
3521	0.176539
3522	0.176539
3523	0.176539
3524	0.176539
3525	0.176538
3526	0.176538
3527	0.176537
3528	0.176536
3529	0.176536
3530	0.176535
3531	0.176534
3532	0.176533
3533	0.176532
3534	0.176531
3535	0.17653
3536	0.176529
3537	0.176527
3538	0.176526
3539	0.176525
3540	0.176523
3541	0.176522
3542	0.176521
3543	0.176519
3544	0.176518
3545	0.176517
3546	0.176516
3547	0.176514
3548	0.176513
3549	0.176512
3550	0.17651
3551	0.176669
3552	0.176668
3553	0.176666
3554	0.176665
3555	0.176668
3556	0.17667
3557	0.176671
3558	0.176673
3559	0.176674
3560	0.176674
3561	0.176675
3562	0.176676
3563	0.176676
3564	0.176676
3565	0.176677
3566	0.176677
3567	0.176677
3568	0.176677
3569	0.176676
3570	0.176676
3571	0.176675
3572	0.176675
3573	0.176674
3574	0.176673
3575	0.176673
3576	0.176672
3577	0.176671
3578	0.17667
3579	0.176669
3580	0.176668
3581	0.176667
3582	0.176666
3583	0.176665
3584	0.176663
3585	0.176662
3586	0.176661
3587	0.17666
3588	0.176658
3589	0.176657
3590	0.176656
3591	0.176655
3592	0.176654
3593	0.176652
3594	0.176651
3595	0.17665
3596	0.176648
3597	0.176647
3598	0.176647
3599	0.176646
3600	0.176645
3601	0.176765
3602	0.176764
3603	0.176766
3604	0.176767
3605	0.176769
3606	0.17677
3607	0.176771
3608	0.176772
3609	0.176773
3610	0.176774
3611	0.176774
3612	0.176775
3613	0.176775
3614	0.176776
3615	0.176777
3616	0.176778
3617	0.176779
3618	0.17678
3619	0.176781
3620	0.176781
3621	0.176782
3622	0.176783
