x	y
1031	0.0380275
1032	0.0411264
1033	0.0314596
1034	0.0387424
1035	0.04378
1036	0.0480866
1037	0.043764
1038	0.0357351
1039	0.0533892
1040	0.0415902
1041	0.0362275
1042	0.0422583
1043	0.0423519
1044	0.0429791
1045	0.0482594
1046	0.0504575
1047	0.0235129
1048	0.036566
1049	0.0305321
1050	0.044044
1051	0.0413686
1052	0.0351479
1053	0.0241951
1054	0.0558206
1055	0.0300492
1056	0.0389407
1057	0.0381593
1058	0.0423042
1059	0.0344431
1060	0.0283322
1061	0.0311751
1062	0.0403649
1063	0.0311586
1064	0.0239966
1065	0.035925
1066	0.0561831
1067	0.0379137
1068	0.051911
1069	0.0207168
1070	0.0601709
1071	0.0247368
1072	0.0254042
1073	0.0288141
1074	0.0273674
1075	0.0496715
1076	0.0277551
1077	0.0504197
1078	0.0480362
1079	0.0426553
1080	0.0326834
1081	0.0299271
1082	0.0515357
1083	0.0399368
1084	0.032662
1085	0.0480521
1086	0.040726
1087	0.0193208
1088	0.0298442
1089	0.0445479
1090	0.0414969
1091	0.0403528
1092	0.0357538
1093	0.0343205
1094	0.0228753
1095	0.0293849
1096	0.0375083
1097	0.0407958
1098	0.0377114
1099	0.0359398
1100	0.0325671
1101	0.0620845
1102	0.0512472
1103	0.0703299
1104	0.0528587
1105	0.0758697
1106	0.0808124
1107	0.0593285
1108	0.0679606
1109	0.0707838
1110	0.0669005
1111	0.0600724
1112	0.0628959
1113	0.0494056
1114	0.0464552
1115	0.053245
1116	0.0407352
1117	0.055142
1118	0.0449209
1119	0.059568
1120	0.0748852
1121	0.053426
1122	0.0434664
1123	0.0614812
1124	0.0540498
1125	0.0510768
1126	0.0733797
1127	0.0634953
1128	0.0620803
1129	0.0401657
1130	0.0497393
1131	0.0372395
1132	0.0789478
1133	0.0748655
1134	0.04139
1135	0.0415681
1136	0.0509838
1137	0.0526413
1138	0.04584
1139	0.058839
1140	0.0443425
1141	0.0349236
1142	0.0389064
1143	0.0485029
1144	0.0264014
1145	0.0330015
1146	0.0473917
1147	0.0526037
1148	0.0348089
1149	0.0449417
1150	0.0235161
1151	0.0515992
1152	0.0478236
1153	0.0541458
1154	0.0468916
1155	0.0358549
1156	0.0278948
1157	0.0512008
1158	0.0379669
1159	0.0300449
1160	0.0349193
1161	0.0245998
1162	0.0577905
1163	0.0362967
1164	0.0302716
1165	0.0324955
1166	0.0318793
1167	0.0282847
1168	0.0272235
1169	0.034488
1170	0.0282891
1171	0.0227548
1172	0.0393715
1173	0.0378148
1174	0.0287626
1175	0.0573321
1176	0.0302255
1177	0.0287138
1178	0.0420171
1179	0.0372093
1180	0.0232099
1181	0.0284913
1182	0.0233483
1183	0.0368083
1184	0.0345959
1185	0.0142909
1186	0.0331931
1187	0.018944
1188	0.0245516
1189	0.0274228
1190	0.0239354
1191	0.0145054
1192	0.0325069
1193	0.0194703
1194	0.0131547
1195	0.0202821
1196	0.0200628
1197	0.0122278
1198	0.0209041
1199	0.021261
1200	0.0426763
1201	0.0461032
1202	0.0337254
1203	0.0337258
1204	0.0344125
1205	0.0266301
1206	0.0361812
1207	0.0325869
1208	0.0214981
1209	0.0298954
1210	0.0204598
1211	0.0464388
1212	0.0369745
1213	0.034474
1214	0.0241882
1215	0.0546058
1216	0.0213488
1217	0.0251007
1218	0.0344677
1219	0.0326611
1220	0.0372533
1221	0.0171977
1222	0.0321561
1223	0.0239033
1224	0.0225388
1225	0.0315756
1226	0.0481754
1227	0.0404565
1228	0.0369782
1229	0.0255984
1230	0.0288893
1231	0.0319333
1232	0.0364311
1233	0.0259107
1234	0.0353216
1235	0.0257141
1236	0.0321085
1237	0.0405432
1238	0.040655
1239	0.0377568
1240	0.0268852
1241	0.028339
1242	0.0330073
1243	0.028003
1244	0.0357826
1245	0.023996
1246	0.0283369
1247	0.0237657
1248	0.0327536
1249	0.0452101
1250	0.0309786
1251	0.0318043
1252	0.0297319
1253	0.0394248
1254	0.0172266
1255	0.0183855
1256	0.0253157
1257	0.0220517
1258	0.0355191
1259	0.0182352
1260	0.0328342
1261	0.022818
1262	0.0267286
1263	0.0230726
1264	0.0161588
1265	0.0407392
1266	0.0158779
1267	0.0316657
1268	0.00959692
1269	0.0154833
1270	0.017576
1271	0.0202453
1272	0.0125777
1273	0.0235163
1274	0.0161877
1275	0.0225955
1276	0.0166752
1277	0.0224717
1278	0.0422558
1279	0.0273399
1280	0.0323507
1281	0.0283264
1282	0.0362945
1283	0.0222057
1284	0.0330373
1285	0.0244272
1286	0.0245076
1287	0.022536
1288	0.0210413
1289	0.0192848
1290	0.0168292
1291	0.020356
1292	0.032635
1293	0.0262502
1294	0.0144574
1295	0.0260296
1296	0.0174926
1297	0.0093395
1298	0.0263168
1299	0.0305437
1300	0.0183589
1301	0.0417963
1302	0.049311
1303	0.0536486
1304	0.0238544
1305	0.0491615
1306	0.0463498
1307	0.0279862
1308	0.0353574
1309	0.0258063
1310	0.0250406
1311	0.0324081
1312	0.049176
1313	0.0374752
1314	0.0240418
